title,genres,movie_id
"Polar Express, The",Adventure|Animation|Children|Fantasy|IMAX,5255
Kinsey,Drama,11184
Seed of Chucky,Comedy|Horror,11249
After the Sunset,Action|Adventure|Comedy|Crime|Thriller,10589
Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,9801
Finding Neverland,Drama,866
National Treasure,Action|Adventure|Drama|Mystery|Thriller,2059
Bad Education,Drama|Thriller,140
"SpongeBob SquarePants Movie, The",Adventure|Animation|Children|Comedy,11836
Alexander,Action|Adventure|Drama|War,1966
Christmas with the Kranks,Children|Comedy,13673
Guerrilla: The Taking of Patty Hearst,Documentary,174787
Closer,Drama|Romance,2288
I Am David,Drama,15397
House of Flying Daggers,Action|Drama|Romance,9550
Ocean's Twelve,Action|Comedy|Crime|Thriller,163
Blade: Trinity,Action|Fantasy|Horror|Thriller,36648
Bush's Brain,Documentary,33377
Damn Yankees!,Comedy|Musical,41253
That's Entertainment,Documentary,33740
D.A.R.Y.L.,Adventure|Children|Sci-Fi,16248
Fire in the Sky,Drama|Mystery|Sci-Fi,15613
"Invisible Man Returns, The",Horror|Sci-Fi,28421
Love Me If You Dare,Drama|Romance,8424
Control Room,Documentary|War,18889
"Hunchback of Notre Dame, The",Drama|Horror,18987
Sherlock Jr.,Comedy|Fantasy|Romance,992
"Freshman, The",Comedy,42359
Greed,Drama,1405
"Jazz Singer, The",Drama|Musical|Romance,939
"Steamboat Bill, Jr.",Comedy|Romance,25768
"Andalusian Dog, An",Fantasy,626
Little Caesar,Crime|Drama,27899
Boudu Saved From Drowning,Comedy,48365
Scarface,Crime|Drama,877
Dinner at Eight,Comedy|Drama|Romance,39130
Gold Diggers of 1933,Musical,31511
"Atalante, L'",Comedy|Drama|Romance,43904
Fury,Drama|Film-Noir,14615
Libeled Lady,Comedy|Romance,31773
Mr. Deeds Goes to Town,Comedy|Romance,24807
Camille,Drama|Romance,43874
Captains Courageous,Adventure|Drama,16515
Stage Door,Drama,43864
Holiday,Comedy|Drama|Romance,16274
"Roaring Twenties, The",Crime|Drama|Thriller,37698
Wuthering Heights,Drama|Romance,3084
"Letter, The",Drama|Film-Noir,17801
Here Comes Mr. Jordan,Comedy|Fantasy|Romance,38914
Random Harvest,Drama|Romance,22387
Tales of Manhattan,Comedy|Drama,27655
Day of Wrath,Drama,41391
"Miracle of Morgan's Creek, The",Comedy|Romance,42879
Mr. Skeffington,Drama|Romance,43307
Great Expectations,Drama,14320
"Stranger, The",Drama|Film-Noir|Thriller,20246
Easter Parade,Musical|Romance,29380
"Lady from Shanghai, The",Drama|Film-Noir|Mystery,3766
"Three Musketeers, The",Action|Adventure|Drama|Romance,41609
Unfaithfully Yours,Comedy,33115
"Letter to Three Wives, A",Comedy|Drama,45578
Annie Get Your Gun,Comedy|Musical|Romance|Western,25209
King Solomon's Mines,Action|Adventure|Romance,43388
"Young and the Damned, The",Crime|Drama,800
"Star Is Born, A",Drama|Musical,3111
The Wild One,Drama,28696
Confidential Report,Crime|Drama|Mystery|Thriller,44026
Night and Fog,Crime|Documentary|War,803
Teacher's Pet,Comedy|Romance,43137
"Human Condition II, The",Drama|War,34528
Pickpocket,Crime|Drama,690
When a Woman Ascends the Stairs,Drama,36872
"Human Condition III, The",Drama|War,34530
Advise and Consent,Drama,17185
Harakiri,Drama,14537
"Music Man, The",Children|Comedy|Musical|Romance,13671
Mutiny on the Bounty,Adventure|Drama|Romance,11085
"Carabineers, The",Comedy|Drama|War,52705
"Hush... Hush, Sweet Charlotte",Horror|Thriller,10299
Onibaba,Drama|Horror|War,3763
Robinson Crusoe on Mars,Sci-Fi,7348
"Battle of Algiers, The",Drama|War,17295
"Charlie Brown Christmas, A",Animation|Children|Comedy,13187
Major Dundee,Adventure|War|Western,29715
"Thousand Clowns, A",Comedy|Drama|Romance,42731
Andrei Rublev,Drama|War,895
Au Hasard Balthazar,Crime|Drama,20108
Batman,Action|Adventure|Comedy,2661
Closely Watched Trains,Comedy|Drama|War,789
Tokyo Drifter,Action|Crime|Drama,45706
Branded to Kill,Action|Crime|Drama,17905
Play Time,Comedy,10227
Point Blank,Action|Crime|Drama|Thriller,26039
Titicut Follies,Documentary|Drama,41212
Asterix and Cleopatra,Action|Adventure|Animation|Children|Comedy,9929
"Diamond Arm, The",Action|Adventure|Comedy|Crime|Thriller,20873
Sympathy for the Devil,Documentary|Musical,50789
"Yours, Mine and Ours",Children|Comedy,27983
Claire's Knee,Comedy|Romance,2860
Performance,Crime|Drama|Thriller,26606
"White Sun of the Desert, The",Action|Adventure|Comedy|Drama|Romance|War,20848
Zabriskie Point,Drama|Romance,2998
Duel,Action|Mystery|Thriller,839
They Call Me Trinity,Comedy|Western,9394
"Topo, El",Fantasy|Western,13041
Dr. Phibes Rises Again,Adventure|Comedy|Horror|Romance,18250
Charley Varrick,Crime|Drama|Thriller,27331
Dark Star,Comedy|Sci-Fi|Thriller,1410
Sisters,Horror|Thriller,22307
Turkish Delight,Drama|Romance,21035
California Split,Comedy|Drama,32044
Emmanuelle,Drama|Romance,24402
Gone in 60 Seconds,Action|Crime|Drama,16246
"Holy Mountain, The",Drama,8327
"Twelve Tasks of Asterix, The",Action|Adventure|Animation|Children|Comedy|Fantasy,9385
French Connection II,Action|Crime|Drama|Thriller,10711
"Irony of Fate, or Enjoy Your Bath!",Comedy|Drama|Romance,43430
"Passenger, The",Drama,9652
Trilogy of Terror,Horror|Thriller,38783
1900,Drama|War,3870
Futureworld,Sci-Fi|Thriller,10640
Harlan County U.S.A.,Documentary,33324
Silver Streak,Action|Comedy|Crime,11558
High Anxiety,Comedy|Thriller,12535
"New York, New York",Drama|Musical|Romance,12637
"Turning Point, The",Drama|Romance,61280
Five Deadly Venoms,Action,13481
Last Hurrah for Chivalry,Action|Drama,13514
"Clonus Horror, The",Horror|Sci-Fi,98851
Snake in the Eagle's Shadow,Action|Comedy,11537
Hair,Comedy|Drama|Musical,10654
Love at First Bite,Comedy|Horror|Romance,18966
"Hitch Hikers Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,64353
Smiley's People,Drama|Mystery,149645
Blue Thunder,Action|Crime|Drama,6341
"Day After, The",Drama|Sci-Fi,7012
Eddie Murphy Delirious,Comedy|Documentary,15251
"Norte, El",Adventure|Drama,17435
Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,15301
Boy Meets Girl,Drama,63418
Cloak & Dagger,Action|Adventure|Children|Crime|Mystery|Thriller,48677
"Ewok Adventure, The",Adventure|Children|Fantasy|Sci-Fi,1884
"Silent Night, Deadly Night",Horror|Thriller,27414
"Times of Harvey Milk, The",Documentary,33138
What Have I Done to Deserve This?,Comedy|Drama,8221
Anne of Green Gables,Children|Drama,17663
Death of a Salesman,Drama,12615
Ewoks: The Battle for Endor,Adventure|Children|Fantasy|Sci-Fi,10372
Police Story,Action|Comedy|Crime|Thriller,9056
"Quiet Earth, The",Drama|Mystery|Sci-Fi,10176
Spies Like Us,Comedy,9080
White Nights,Drama,16082
'Round Midnight,Drama|Musical,14670
Club Paradise,Comedy,26555
"Sacrifice, The",Drama,24657
"Better Tomorrow, A",Crime|Drama|Thriller,11471
G.I. Joe: The Movie,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,17421
Hell Comes to Frogtown,Action|Comedy|Sci-Fi,22572
Law of Desire,Comedy|Drama|Romance,4043
Prince of Darkness,Fantasy|Horror|Sci-Fi|Thriller,8852
"Chinese Ghost Story, A",Action|Fantasy|Horror|Romance,30421
"Better Tomorrow II, A",Crime|Drama|Thriller,18305
"Bourne Identity, The",Action|Adventure|Drama|Mystery|Thriller,8677
Dominick and Eugene,Drama,49314
Killer Klowns from Outer Space,Comedy|Horror|Sci-Fi,16296
Moonwalker,Musical,13192
Alice,Animation|Fantasy|Mystery,18917
Life Is a Long Quiet River,Comedy,4271
Lonesome Dove,Adventure|Drama|Western,13057
Kiki's Delivery Service,Adventure|Animation|Children|Drama|Fantasy,16859
Almost an Angel,Comedy,25943
Cry-Baby,Comedy|Musical|Romance,9768
Bullet in the Head,Action|Drama|War,11909
Ghost Dad,Comedy|Fantasy,10485
It,Drama|Fantasy|Horror|Mystery|Thriller,2670
Ju Dou,Drama,41821
"Krays, The",Drama,21344
Lionheart,Action,9399
Nuns on the Run,Comedy|Crime,11131
Patlabor: The Movie,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,14571
State of Grace,Crime|Drama|Thriller,1662
35 Up,Documentary,20562
Days of Being Wild,Drama|Romance,18311
Begotten,Drama|Horror,1483
Dutch,Comedy,25330
Hearts of Darkness: A Filmmakers Apocalypse,Documentary,4539
Johnny Stecchino,Comedy,12776
Riki-Oh: The Story of Ricky,Action|Crime|Thriller,17467
Mannequin 2: On the Move,Comedy|Fantasy|Romance,34376
Only Yesterday,Animation|Drama,15080
Other People's Money,Comedy|Drama|Romance,6463
Quigley Down Under,Adventure|Drama|Western,9588
Prime Suspect 2,Crime|Drama|Mystery|Romance|Thriller,215993
Captain America,Action|Fantasy|Sci-Fi|Thriller|War,13995
City Hunter,Action|Comedy|Romance,11198
Porco Rosso,Adventure|Animation|Comedy|Fantasy|Romance,11621
Stolen Children,Drama,47714
Ladybugs,Comedy,19087
"Mambo Kings, The",Drama|Musical,40082
Shining Through,Drama|Romance|Thriller|War,31962
Sidekicks,Action|Adventure|Children|Comedy,22590
"Heart in Winter, A",Drama|Romance,48150
Visions of Light: The Art of Cinematography,Documentary,41778
Bad Boy Bubby,Drama,14135
Barbarians at the Gate,Drama,27678
Fortress,Action|Sci-Fi,12088
Mr. Nanny,Action|Children|Comedy,19371
"Snapper, The",Comedy|Drama,12664
Sonatine,Action|Comedy|Crime|Drama,7500
"Stand, The",Adventure|Drama|Fantasy|Horror|Sci-Fi,13519
"Darkman II: Return of Durant, The",Action|Crime|Horror,18998
Freaked,Comedy|Sci-Fi,17796
Fist of Legend,Action|Drama,17809
Major League II,Comedy,11067
My Father the Hero,Comedy|Romance,10486
"Pure Formality, A",Crime|Film-Noir|Mystery|Thriller,19223
"Langoliers, The",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,152426
"Last Wedding, The",Comedy|Drama,51038
Last of the Dogmen,Adventure|Western,30718
Whisper of the Heart,Animation|Drama|Romance,37797
Street Fighter II: The Animated Movie,Action|Animation,12613
"Summer's Tale, A",Comedy|Drama|Romance,37563
"Late Shift, The",Comedy,30330
Pusher,Crime|Thriller,2061
Emma,Romance,12254
"Boxer, The",Drama|Thriller,16992
Gummo,Drama,18415
Nirvana,Action|Sci-Fi,8765
"Lion King II: Simba's Pride, The",Adventure|Animation|Children|Musical|Romance,9732
From the Earth to the Moon,Action|Documentary|Drama|Thriller,30983
Beowulf,Action|Horror|Sci-Fi,5470
RKO 281,Drama,50008
From Dusk Till Dawn 2: Texas Blood Money,Comedy|Crime|Horror,12095
Gia,Drama|Romance,14533
Thursday,Action|Crime|Thriller,9812
Who Am I?,Action|Adventure|Comedy|Sci-Fi|Thriller,8697
Merlin,Action|Adventure|Drama|Fantasy|Romance,7096
Brave New World,Sci-Fi,27260
Addams Family Reunion,Children|Comedy|Fantasy,11508
Purgatory,Fantasy|Western,23356
Bleeder,Drama|Thriller,17985
Dark Portals: The Chronicles of Vidocq,Action|Crime|Fantasy,9597
Candyman 3: Day of the Dead,Horror,12485
"Batman/Superman Movie, The",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,17074
Neon Genesis Evangelion: The End of Evangelion,Action|Animation|Drama|Fantasy|Sci-Fi,18491
Style Wars,Documentary,29587
In July,Comedy|Romance,3716
Kirikou and the Sorceress,Adventure|Animation|Children|Fantasy,21348
Taxi 2,Action|Comedy,2332
If These Walls Could Talk 2,Drama|Romance,28031
"10th Kingdom, The",Adventure|Comedy|Fantasy,110147
"Wind Will Carry Us, The",Drama,43423
2046,Drama|Fantasy|Romance|Sci-Fi,844
Bartleby,Comedy|Drama,53048
Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller,16234
Audition,Drama|Horror|Mystery|Romance|Thriller,11075
"Nine Lives of Tomas Katz, The",Comedy|Drama|Fantasy,16171
Monday,Action|Comedy|Crime|Fantasy|Thriller,36246
Paradise Lost 2: Revelations,Documentary,17208
Asterix & Obelix: Mission Cleopatra,Adventure|Comedy|Fantasy,2899
Daria: Is It Fall Yet?,Animation|Comedy,44756
Late Night Shopping,Comedy,18088
61*,Drama,20536
Joint Security Area,Crime|Drama|Mystery|Thriller|War,2440
Ripley's Game,Drama|Thriller,10955
Jalla! Jalla!,Comedy|Drama|Romance,10978
Teknolust,Comedy|Drama|Romance|Sci-Fi,81540
"Accidental Spy, The",Action|Comedy|Thriller,11847
Darkness,Horror|Mystery,11056
Blood: The Last Vampire,Action|Animation|Horror,919
Blueberry,Adventure|Western,10046
American Psycho II: All American Girl,Comedy|Crime|Horror|Mystery|Thriller,10726
Ali G Indahouse,Comedy,9298
Dead or Alive 2: Tôbôsha,Action|Crime|Thriller,13899
Cube 2: Hypercube,Horror|Mystery|Sci-Fi,437
Pulse,Horror|Mystery|Thriller,27324
Dog Days,Drama,9025
My Sassy Girl,Comedy|Romance,11178
Nothing,Comedy|Fantasy|Mystery|Sci-Fi,10981
Undertaking Betty,Comedy|Romance,10918
Dead or Alive: Final,Comedy|Crime|Drama|Sci-Fi|Thriller,36222
Fubar,Comedy,13984
"Happiness of the Katakuris, The",Comedy|Horror|Musical,16184
Dead End,Comedy|Horror|Mystery|Thriller,11427
Sympathy for Mr. Vengeance,Crime|Drama,4689
Jesus Christ Vampire Hunter,Action|Comedy|Horror|Musical,16209
Suicide Club,Horror|Mystery|Thriller,12720
Battlestar Galactica,Drama|Sci-Fi|War,206216
"Sound of Thunder, A",Action|Adventure|Drama|Sci-Fi|Thriller,10077
"Lion King 1½, The",Adventure|Animation|Children|Comedy,11430
Oasis,Drama|Romance,26955
Remember Me,Comedy|Drama|Romance,38970
"Animatrix, The",Action|Animation|Drama|Sci-Fi,55931
"Brown Bunny, The",Drama,12703
Ju-on: The Curse,Horror,32250
11:14,Comedy|Crime|Drama|Mystery|Thriller,9282
Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western,10891
Bring It On Again,Comedy,12540
Crimson Rivers 2: Angels of the Apocalypse,Action|Crime|Thriller,60672
And Starring Pancho Villa as Himself,Action|Comedy|Drama|War,24241
Nicotina,Action|Comedy|Drama,11556
Battle Royale 2: Requiem,Action|Drama|Thriller|War,3177
In Hell,Action|Drama|Thriller,19277
Lemony Snicket's A Series of Unfortunate Events,Adventure|Children|Comedy|Fantasy,11774
Helen of Troy,Action|Adventure|Drama|Romance,19341
"Green Butchers, The",Comedy|Crime|Drama|Romance,4972
"Very Long Engagement, A",Drama|Mystery|Romance|War,2841
Last Life in the Universe,Drama|Romance,11606
Ghost in the Shell 2: Innocence,Action|Animation|Drama|Sci-Fi|Thriller,12140
"Cat Returns, The",Adventure|Animation|Children|Fantasy,15370
"Twilight Samurai, The",Drama|Romance,12496
Facing Windows,Drama|Romance,29987
Ginger Snaps: Unleashed,Horror|Thriller,10361
'Salem's Lot,Drama|Horror|Mystery|Thriller,36763
Comic Book: The Movie,Comedy,25757
Intimate Strangers,Drama,21200
Down to the Bone,Drama,40876
Ju-on: The Grudge,Horror,11838
Old Boy,Mystery|Thriller,670
Red Lights,Drama,25500
Ginger Snaps Back: The Beginning,Fantasy|Horror,12583
One Missed Call,Horror|Mystery,9694
"Jacket, The",Drama|Mystery|Sci-Fi|Thriller,9667
Millions,Children|Comedy|Crime|Drama|Fantasy,13373
Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War,10304
Ong-Bak: The Thai Warrior,Action|Thriller,9316
Infernal Affairs 2,Action|Crime|Drama|Thriller,11647
"Sea Inside, The",Drama,1913
Spanglish,Comedy|Drama|Romance,2539
"Chorus, The",Drama,5528
Saints and Soldiers,Action|Adventure|Drama|War,10105
"Story of the Weeping Camel, The",Documentary|Drama,1114
"Interpreter, The",Drama|Thriller,179
Open Water,Drama|Thriller,83
Touch of Pink,Comedy|Drama|Romance,55177
Slasher,Documentary,26766
"Bobby Jones, Stroke of Genius",Drama,24747
Layer Cake,Crime|Drama|Thriller,4836
"Return, The",Drama,11190
Flight of the Phoenix,Action|Adventure,11866
Mean Creek,Drama|Thriller,12281
"Ring Two, The",Drama|Horror|Mystery|Thriller,10320
"Corporation, The",Documentary,11420
"Yes Men, The",Documentary,3396
Azumi,Action|Adventure|Drama|Thriller,5889
In My Father's Den,Drama,1126
Tae Guk Gi: The Brotherhood of War,Action|Drama|War,11658
Metallica: Some Kind of Monster,Documentary,11401
Born into Brothels,Documentary,1392
DiG!,Documentary,1843
Riding Giants,Documentary,291
What the #$*! Do We Know!?,Comedy|Documentary|Drama,8357
"Scanner Darkly, A",Animation|Drama|Mystery|Sci-Fi|Thriller,3509
Casshern,Action|Drama|Fantasy|Sci-Fi,11662
Outfoxed: Rupert Murdoch's War on Journalism,Documentary,13372
Million Dollar Baby,Drama,70
Gozu,Comedy|Crime|Drama|Horror|Mystery,12487
Hotel Rwanda,Drama|War,205
Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX,118
3-Iron,Drama|Romance,1280
"Life Aquatic with Steve Zissou, The",Adventure|Comedy|Fantasy,421
"Aviator, The",Drama,2567
"Phantom of the Opera, The",Drama|Musical|Romance,9833
Beyond the Sea,Drama|Musical,6478
"Woodsman, The",Drama,9692
In Good Company,Comedy|Drama,1901
Meet the Fockers,Comedy,693
"Assassination of Richard Nixon, The",Crime|Drama|Thriller,842
"Love Song for Bobby Long, A",Drama,9953
"Merchant of Venice, The",Drama,11162
Fat Albert,Comedy|Fantasy,15045
"Keys to the House, The",Drama,42420
In the Realms of the Unreal,Animation|Documentary,1853
White Noise,Drama|Horror|Mystery|Sci-Fi|Thriller,11804
"Upside of Anger, The",Comedy|Drama|Romance,11354
Little Miss Marker,Comedy|Drama,47876
Sweet Liberty,Comedy,66600
I Remember Mama,Children|Drama,43442
Smooth Talk,Drama|Romance,33766
Out Cold,Comedy|Thriller,120328
Man Trouble,Comedy|Romance,39472
Battles Without Honor & Humanity,Crime|Drama,34326
Stander,Action|Crime|Drama,18927
Imaginary Heroes,Comedy|Drama,25350
Sergeant York,Drama|War,16442
Ruby & Quentin,Comedy|Crime,7229
Wizards,Animation|Fantasy|Sci-Fi|War,16220
"Life and Death of Peter Sellers, The",Comedy|Drama,10609
Appleseed,Action|Animation|Fantasy|Sci-Fi,11633
"Many Adventures of Winnie the Pooh, The",Animation|Children|Musical,13716
Elektra,Action|Adventure|Crime|Drama,9947
Racing Stripes,Children|Comedy,6439
Coach Carter,Drama,7214
Boys Town,Drama,42390
Gold Diggers of 1935,Comedy|Musical,43892
Rocco and His Brothers,Crime|Drama,8422
Memories of Murder,Crime|Drama|Mystery|Thriller,11423
"Chase, The",Action|Adventure|Comedy|Crime|Romance|Thriller,10694
Downfall,Drama|War,613
Assault on Precinct 13,Action|Crime|Drama|Thriller,8978
Are We There Yet?,Children|Comedy,11637
Alone in the Dark,Action|Horror|Sci-Fi|Thriller,12142
Hide and Seek,Horror|Mystery|Thriller,11096
Boogeyman,Drama|Horror|Mystery|Thriller,8968
"Wedding Date, The",Comedy|Romance,6961
Rory O'Shea Was Here,Drama,31165
Nobody Knows,Drama,2517
Employee of the Month,Comedy|Drama,11413
"Marriage of Maria Braun, The",Drama,661
"Trou, Le",Crime|Film-Noir,29259
Double Dragon,Action|Adventure|Sci-Fi,2436
Hands Off the Loot,Crime|Drama|Thriller,27430
Purple Butterfly,Drama,34561
El Cid,Action|Adventure|Drama|Romance|War,16638
Howl's Moving Castle,Adventure|Animation|Fantasy|Romance,4935
Steamboy,Action|Animation|Drama|Sci-Fi,8953
Gorgeous,Action|Comedy|Romance,10951
Hitch,Comedy|Romance,8488
Uncle Nino,Comedy,32588
Bride & Prejudice,Comedy|Musical|Romance,57825
Constantine,Action|Fantasy|Horror|Thriller,561
Son of the Mask,Adventure|Children|Comedy|Fantasy,10214
Because of Winn-Dixie,Children|Comedy|Drama,17880
Turtles Can Fly,Drama|War,8340
Bunny Lake Is Missing,Mystery|Thriller,1942
Night Watch,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,3040
Sons of the Desert,Comedy,43128
Man of the House,Action|Comedy,13498
Kung Fu Hustle,Action|Comedy,9470
Zelary,Drama|Romance,19765
Dr. Giggles,Comedy|Horror,37527
"Seven-Per-Cent Solution, The",Adventure|Comedy|Crime|Drama|Mystery|Thriller,29578
"Three Musketeers, The",Action|Adventure|Comedy,2926
Royal Flash,Adventure|Comedy|Romance,54302
Control,Comedy|Crime|Drama|Mystery,5204
Germany Year Zero,Drama|War,8016
Tyler Perry's Diary of a Mad Black Woman,Comedy|Drama|Romance,16186
Cursed,Horror|Thriller,10012
"Pacifier, The",Action|Comedy,10022
Be Cool,Comedy|Crime|Musical,4551
Gunner Palace,Documentary|War,30856
Hostage,Action|Crime|Drama|Thriller,2026
Robots,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,9928
Class Action,Drama,15771
"Cat and the Canary, The",Horror|Mystery,76804
"Oh, God! You Devil",Comedy,38148
"Agony and the Ecstasy, The",Drama,36815
Twentieth Century,Comedy,31835
Elevator to the Gallows,Crime|Drama|Thriller,1093
Cube Zero,Horror|Mystery|Sci-Fi|Thriller,438
Julia,Drama,42222
Stealing Rembrandt,Action|Comedy|Crime,11196
Ice Princess,Children|Comedy|Drama,13374
Melinda and Melinda,Comedy|Drama,9688
Milk and Honey,Drama,228890
Miss Congeniality 2: Armed and Fabulous,Adventure|Comedy|Crime,10040
Guess Who,Comedy|Romance,11638
D.E.B.S.,Action|Comedy,540
"League of Ordinary Gentlemen, A",Documentary,77120
Incident at Loch Ness,Adventure|Comedy|Documentary,48463
Call Northside 777,Crime|Drama|Film-Noir,26038
"Sword of Doom, The",Action|Drama,19884
800 Bullets,Comedy|Crime|Drama|Western,37748
If Looks Could Kill,Action|Comedy,22434
